time [s],Force [kN],Transducer [mm]
117.34473,-303.10849,-0.61159432
117.54491999999999,-303.87737999999996,-0.61254054
117.74512,-304.7738,-0.6140098
117.94531,-305.73715,-0.61534494
118.14551000000002,-306.43399,-0.61656535
118.3457,-307.08112,-0.61759651
118.5459,-307.83212000000003,-0.61870664
118.74609,-308.63205,-0.61959177
118.94628999999999,-309.50613,-0.62150508
119.14648000000001,-310.29501,-0.62271208
119.34668,-311.02263999999997,-0.62393993
119.54688,-311.74295,-0.62526911
119.74707,-312.52756,-0.62597245
119.94726999999999,-313.32574,-0.62704384
120.14746000000001,-314.18536,-0.62857419
120.34766,-314.90341,-0.62999576
120.54785,-315.6568,-0.63182116
120.74805,-316.36107999999996,-0.63250363
120.94823999999998,-317.26675,-0.63419342
121.14844,-318.15582,-0.63531101
121.34863,-318.74136,-0.63620508
121.54883000000001,-319.43807999999996,-0.63709915
121.74902,-320.31302,-0.63863099
121.94922,-321.22421,-0.63975006
122.14941,-322.02927,-0.6404981
122.34961000000001,-322.73755,-0.64259022
122.5498,-323.55312999999995,-0.64403117
122.75,-324.12518,-0.64465702
122.9502,-325.09235,-0.64666122
123.15038999999999,-325.86383,-0.64787865
123.35059,-326.70929,-0.6488204000000001
123.55078,-327.42233,-0.65030605
123.75098,-328.09247,-0.65103173
123.95116999999999,-328.92871,-0.65244436
124.15137,-329.77417,-0.65321326
124.35156,-330.436,-0.65525025
124.55176000000002,-331.21005,-0.65587461
124.75195,-332.07614,-0.6578356
124.95215,-332.87881,-0.65885335
125.15234,-333.72705,-0.65975636
125.35253999999999,-334.49649,-0.66153556
125.55273000000001,-335.26141,-0.66332519
125.75293,-335.97974,-0.66393167
125.95313,-336.74962999999997,-0.66537112
126.15332,-337.60165,-0.66663176
126.35351999999999,-338.39838,-0.66761076
126.55371000000001,-339.15542999999997,-0.66904128
126.75391,-339.7963,-0.67061782
126.9541,-340.71667,-0.67203194
127.1543,-341.4115,-0.67277402
127.35448999999998,-342.27069,-0.6741792
127.55469,-343.01407,-0.67561418
127.75488,-343.6694,-0.67662597
127.95508000000001,-344.53033,-0.67774802
128.15527,-345.46091,-0.67972541
128.35547,-346.18453999999997,-0.68052411
128.55566000000002,-346.94479,-0.68153739
128.75586,-347.74203,-0.68287104
128.95605,-348.50119,-0.68449378
129.15625,-349.39191,-0.68585128
129.35645,-350.11206,-0.68709701
129.55664,-350.90207000000004,-0.68774968
129.75683999999998,-351.54462,-0.68953484
129.95703,-352.29578,-0.69047511
130.15723,-353.27505,-0.69252104
130.35742,-354.04871,-0.69288164
130.55762,-354.69638,-0.69491714
130.75781,-355.55215,-0.69558769
130.95801,-356.29065,-0.69698542
