time [s],Force [kN],Transducer [mm]
148.49608999999998,-264.12012000000004,-0.7732749
148.69629,-264.88367,-0.77579021
148.89648,-265.72549,-0.77876151
149.09668,-266.42188,-0.78125
149.29688000000002,-267.26342999999997,-0.78318715
149.49707,-268.03418,-0.78566372
149.69727,-268.8588,-0.7883965999999999
149.89746,-269.60242,-0.79068244
150.09766000000002,-270.40024,-0.79265237
150.29785,-271.17868,-0.79537332
150.49805,-271.96191,-0.79772472
150.69824,-272.68814,-0.80013871
150.89844,-273.47516,-0.80213845
151.09863,-274.25531,-0.8048295999999999
151.29883,-275.03537,-0.80708265
151.49902,-275.86145,-0.80996454
151.69922,-276.56592,-0.81240833
151.89941000000002,-277.36292000000003,-0.81496537
152.09961,-278.19281,-0.81808865
152.2998,-278.93811,-0.81961751
152.5,-279.7157,-0.82289279
152.7002,-280.58032000000003,-0.82545877
152.90039,-281.29958999999997,-0.82734823
153.10058999999998,-282.1377,-0.83022714
153.30078,-282.89099,-0.83305538
153.50098,-283.66812000000004,-0.83496869
153.70117,-284.4198,-0.83827972
153.90137,-285.21576,-0.83988309
154.10156,-286.01001,-0.84297955
154.30176,-286.82059,-0.84585845
154.50195,-287.5636,-0.84852278
154.70215,-288.36765,-0.851807
154.90233999999998,-289.09112999999996,-0.85384548
155.10254,-289.90427,-0.85692108
155.30273,-290.70209,-0.85883141
155.50293,-291.4978,-0.8625567
155.70313000000002,-292.21008,-0.86496472
155.90332,-293.09314,-0.86768866
156.10352,-293.8208,-0.87061226
156.30371,-294.61301000000003,-0.87316036
156.50391000000002,-295.3855,-0.87598562
156.7041,-296.18167,-0.87930858
156.9043,-296.96796,-0.88197589
157.10449,-297.72116,-0.88476241
157.30469,-298.49933,-0.88780522
157.50488,-299.29236000000003,-0.89043379
157.70508,-300.04596000000004,-0.89308321
157.90527,-300.81107000000003,-0.89636147
158.10547,-301.63873,-0.89917183
158.30566000000002,-302.36539,-0.90215802
158.50586,-303.15915,-0.90508461
158.70605,-303.97211,-0.90811551
158.90625,-304.70203,-0.91131032
159.10645,-305.46844,-0.91427565
159.30664,-306.27218999999997,-0.9168148000000002
159.50683999999998,-307.07126,-0.92045367
159.70703,-307.86237,-0.92353523
159.90723,-308.61679,-0.92693567
160.10742,-309.39157,-0.92942119
160.30762,-310.17947000000004,-0.93306601
160.50781,-310.93939,-0.93643665
160.70801,-311.73511,-0.9396254999999999
160.9082,-312.5134,-0.9424299
161.1084,-313.31307999999996,-0.94572306
161.30858999999998,-314.09525,-0.94959736
161.50879,-314.88901,-0.95250905
161.70898,-315.66373,-0.95666945
161.90918,-316.44333,-0.95942914
162.10938000000002,-317.22263,-0.96242726
162.30957,-317.98892,-0.96572638
162.50977,-318.79287999999997,-0.97042918
162.70996,-319.5144,-0.97330511
162.91016000000002,-320.30057,-0.97683072
163.11035,-321.082,-0.98066032
163.31055,-321.85818,-0.98416209
163.51074,-322.6701,-0.98788142
163.71094,-323.40582,-0.99127889
163.91113,-324.1944,-0.99511147
164.11133,-325.00067,-0.99895597
164.31152,-325.78461,-1.003167
164.51172,-326.53055,-1.0066062
164.71191000000002,-327.35553,-1.0109305
164.91211,-328.12476000000004,-1.0149837
165.1123,-328.9212,-1.0188341
165.3125,-329.66927999999996,-1.0227351999999998
165.5127,-330.51984,-1.0269254
165.71289,-331.23217999999997,-1.0312706
165.91308999999998,-332.06412,-1.0356098
166.11328,-332.79922,-1.0397911
166.31348,-333.62686,-1.0444461999999999
166.51367,-334.36078,-1.0484040000000001
166.71387,-335.16031,-1.0535747
166.91406,-335.95123,-1.0578543
167.11426,-336.75632,-1.062575
167.31445,-337.49127000000004,-1.0672301000000002
167.51465,-338.314,-1.0722518
167.71483999999998,-339.06757000000005,-1.0774195
167.91504,-339.85717999999997,-1.0823578
168.11523,-340.63666,-1.0870248
168.31543,-341.43204,-1.0924726999999999
168.51563000000002,-342.17697000000004,-1.0991752000000001
168.71582,-342.96759,-1.1035711000000001
168.91602,-343.76232999999996,-1.1095107
169.11621,-344.51962000000003,-1.1155694999999999
169.31641000000002,-345.27521,-1.1225104
169.5166,-346.09106,-1.1288254999999998
169.7168,-346.87216,-1.1351824
169.91699,-347.62692000000004,-1.1427969
170.11719,-348.42107999999996,-1.1503875
170.31738,-349.20026,-1.1587113000000002
170.51758,-349.94827000000004,-1.1663823999999998
170.71777,-350.71487,-1.1759073
170.91797,-351.47232,-1.186052
171.11816000000002,-352.21729,-1.1972696000000003
171.31836,-352.95242,-1.2111573999999998
171.51855,-353.63071,-1.2278348
171.71875,-354.07653999999997,-1.2504727
171.91895,-351.25381,-1.3091087
172.11914,0.10281429,-6.843832000000001
